Query|Document
Learn to Say No Spring 2002|"Many people struggle with saying, ""No."" If someone asks you for a favor or a commitment, you may feel obligated to say ""Yes."" Remember, just because you can do something does not mean it is required posted 04/4/02 "
Recognize the Early Symptoms of Alzheimer's Disease Spring 2001| Created 04/9 alzheimer's Disease is a tragic  illness  that robs victims and their families of years of happiness by slowly destroying the mind and personality of the person afflicted.
Live a Strict Life Fall '01| Many people are born with strict personalities, are raised in strict homes, and want to live strict for the rest of their lives.  posted 10/4 
Form a Good Habit Summer 2002|Forming a new good habit can be a struggle, but it is well worth the effort. Having more good habits can help to achieve better overall health or accomplish a larger goal written 7/16 
Prevent Vascular Dementia Monsoon '02| published 08/16 vascular dementia is the second most common type of dementia after Alzheimer's disease. This condition occurs when the brain does not get sufficient oxygen and nutrients due to a blockage or narrowing of the blood vessels.
Monsoon 02 recognize Signs of Alzheimer's Disease| posted 06/5 the fifth edition of the Diagnostic Statistical Manual, or DSM 5, is the most recent edition of the DSM. The DSM contains diagnostic information for psychological disorders.
Winter 2001 make Mealtime Easier for an Alzheimer's Patient|Meal time for Alzheimer's patients and their caregivers can sometimes be difficult. Not only may Alzheimer’s patients forget about eating, but they may not respond kindly to people who try to get them to eat Created Dec 9 
Reduce the Risk of Alzheimer's Disease Winter 2001| Created 1/18/02 there is no cure or vaccine to prevent Alzheimer’s disease, which results initially in memory loss, loss of executive function, and then gradually worsening dementia.
Live with Dementia from Alzheimer's Disease Winter 03| posted 02/18/04 even if you were somewhat expecting it, a diagnosis of dementia can come as a shock. It can also be hard for your near and dear ones. You all will need a great deal of reassurance and support.
Be Punctual 2003 Winter|Showing up late to every meeting and event can stress you out and leave others questioning how reliable you are. You'd probably love to be on time whenever and wherever you go, but punctuality doesn't come naturally to everyone posted 12/3/03 
Winter 02 think Ahead|No one can see the future, yet we all must make guesses about it in order to make decisions and be better prepared for what comes our way. The guesses that we make aren't based on seeing the future, but on our knowledge and past experiences, with a little bit of insight mixed in Released Dec 6 
Prioritize Summer 02| Written 07/27/02 sometimes it can start to seem like the whole world is crashing down. Work and school start piling up, house chores and responsibilities, commitments to friends and family--there just aren't enough hours in some days.
Be More Productive 2002 Spring|Everyone would like to be able to accomplish more in less time. It is easy to just accept that some people are naturally more productive and others more prone to procrastination Written 3/5 
Winter 03 eliminate All but the Absolute Essential Tasks| written 02/18/04       
2001 Spring efficiently Work Offline| released 5/12 as more and more professional work moves to online environments, being without good Internet connectivity can cause work plans to get stalled. This page goes over strategies to maximize work productivity while offline, and is useful for people whose work involves using the Internet, but who find themselves on flaky Internet connections, or without connectivity for parts of the day (such as while traveling).
Summer '01 do Something Constructive|Do you find yourself wasting time doing non-constructive activities? Ones that have no end and in the end do not benefit you at all? Would you like to rid yourself of such activities and do something more constructive and beneficial written june 24 
Winter 2003 develop Productive Habits| Released 1/30/04 perhaps the drawer of barely used planners, or the history of uninstalling productivity apps has you questioning whether you can really ever be truly productive.
Maximize Workspace in a Small Garage Spring 02| Created Apr 25 your small garage is more of a catch-all storage zone for a variety of misfit items. The reality of having a functional workspace in your garage while still being able to store the necessities and pull in a car feels more like a dream.
Overcome Tedious Tasks Spring 2002|Are you always sighing when the time comes to fold the laundry? How about scrubbing the tile floors in a big kitchen? A lot of people are. These tasks are often boring and tedious, but there are ways of overcoming it without even breaking a sweat, unless it's spreading fertilizer in 105 degree temperatures posted may 2002 
Summer '01 make Large Tasks Small|Are you someone who get overwhelmed by large tasks? Do you have trouble managing time? Are your grades or work suffering because of this? What this article teaches you is how to take huge tasks and then create smaller simpler ones Written Jul 24 
Stop Being Lazy 2002 Summer|Being lazy can be a very unhealthy way to live life. Unfortunately, it's very easy to fall into a pattern of being consistently lazy and unmotivated published 8/5/02 
Winter 2001 stop Procrastinating| Posted 02/09/02 if you're a chronic procrastinator, you’re familiar with the pain and stress that goes along with putting things off. Even if you want to accomplish or finish a task, you’re likely having trouble getting started in the first place!
Stop Postponing Important Tasks Monsoon '01| This article establishes the basic fundamentals of how to stop postponing important tasks.  written june 3 
Stop Getting Distracted when Trying to Get Things Done Winter '01|No one can stay on-task 100% of the time, but being constantly distracted can pose a serious obstacle to getting things done. Distractions eat away at your time and cause unnecessary stress posted last year current date: 3/11/2002 
Schedule Your Life Fall 2001| created october 6 scheduling your life might sound restrictive, but it actually helps you make more time for the things you love without sacrificing your work along the way.
Winter 03 reduce Everyday Distractions|Being distracted in your everyday life can make it challenging to get things done and follow through on your commitments. You may struggle with focusing on basic tasks due to distraction or have difficulty achieving your goals because you cannot keep your eye on the prize written 01/22/04 
Use Apps to Help You Stop Procrastinating Winter 2002| released 2/14/03 there are countless apps that can help you stay focused on productivity, schedule tasks and make to-do lists, and even learn to think about working differently.
Stop Procrastinating on the Internet Spring '02|Sometimes, all it takes is one click and you're down the rabbit hole of unrelated junk. To help you avoid such procrastination when online, you can learn how to use software to block your access to a few problem sites, or all of them released 03/24 
Use Time Management in the Workplace Monsoon '02|Do you know someone at work who can finish all the tasks assigned to them and still have time left over to pursue their hobbies, enjoy a lunch with their family and friends, go camping over the weekend and even take up more responsibility at the office Released 08/2/02 
2001 Fall use Weekdone for Weekly Planning|You need to plan your week in order to be more productive and achieve more tasks. The regular notes on the computer screen don't work. So, you need to find a good online tool created nov 9 
Monsoon 02 stop Skipping Class (for Good)|There are several guides on how to skip class, but going to class is important! Attending every class keeps you up to date on information that will be on exams, allow you to connect with fellow students, and make it much easier to get good grades Published 9/21/02 
Summer 03 stop Procrastination With Visualization|It is possible to move past procrastination.  [1]   The workplace is full of new distractions on smart phones and tablets. Yet, procrastination has been with us for a long time Published August 24 
Stop Procrastinating Over School Assignments Summer 01| released jul 27 as a student it's easy to get distracted sometimes, whether you've got too many Snapchat stories to follow or the latest episode of your favorite Netflix series to watch.
Spring '03 wake Up Early Yet Peacefully on a Weekend Morning| created march 23 so, you always wanna have that day where you get a lot done and feel great doing it right? You wanna wake up when the sun has just come up, stretch, do school work, and just have a great day.
2001 Fall stop Biting Your Cuticles|Biting cuticles is an annoying habit that can result in dry, rough, and even bloody fingers. Sure, it may provide some reassurance if you're nervous, but it isn't good for your skin posted nov 9 
Stay Organized Winter 2003| Created 1/30/04 it took so long to  organize your room  and each  closet,  but it only takes a few days for you to return to your old bad habits. Rushing out the door, you toss something into the drawer, vowing to put it in its proper place later.
Spring '03 stop Eating Sugar|In this fast-paced world driven by the desire for instantaneous gratification, it can be really easy to consume foods that are less than nutritious Created 4/03/03 
Winter 2003 stay Organized With a Routine| Created 12/23/03 it is very important to have structure and consistency in your life. However, when there’s no routine to follow then things can get pretty chaotic rather quickly.
Practice Kaizen Winter '03|" posted 2/22/04 kaizen originated in Japan. Roughly translated, the word means ""good change."" Conceptually, it is the practice of continuous improvement, personally or professionally."
Start the Day off Right 2001 Winter| written 1/31/02 to feel invigorated and energized every morning, take positive steps to bring a happy and healthy atmosphere into your daily life. By having a morning routine that involves exercise, good food and some form of boosting your morale, you can start the day off in the right way.
Winter 2001 stop Bad Habits to Be up to Twelve Years Younger (Longevity)| published 02/09/02 there are certain common habits and activities in daily life that have been shown to be related to twelve years earlier death (average mortality). The study included 4886 individuals adults from a United Kingdom-wide population for twenty years beginning in 1984.
Program on the Go Winter 02|Everything is becoming more and more mobile. Tablets are becoming a huge success, and Mobile Smartphones are becoming as powerful as computers were just a few short years ago published december 21 
Winter 2001 procrastinate and Still Get Everything Done|The human race loves procrastinating. Though people view procrastinating as inefficient use of time, effective procrastination actually takes complex time management skills and can keep you from spending too much time on activities that don't add very much to your quality of life created 02/23/02 
Summer 02 save Time in the Morning|"According to a recent survey, the average American spends approximately five hours a week getting ready for work.  [1]   Since the Center for Disease Control has declared that insufficient sleep has become ""a public health epidemic,"" this is time that would be better spent in bed Published August 10 "
Fall '01 reorganize Your Life| created oct 24 does your life feel unmanageable? If you're feeling overwhelmed by bills, work obligations, your messy home, or other things, you may want to reorganize your life.
Organize Your Day Spring '03|If you’re always rushing around trying to get things done, it might be time for you to better organize your day. Organizing is a fairly personal activity, but it does involve some basics Posted Mar 19 
Summer 01 replace Harmful Stims|Do your fingers wander to your face when bored? Do you thoughtlessly place bacteria-laden objects in your mouth? Stimming is not inherently bad, but some stims cause bodily harm or damage created 6/30/01 
Fall 2002 optimize Productivity in a Home Office|Those of us who experience the fortune of being able to work from home have a pretty good time of it – we have flexible working hours which are the envy of our friends and family, as well as fantastically reduced commuting costs and times Posted 11/4/02 
Not Be Lazy Winter 2001| Created Dec 9 laziness is a nasty affliction that affects everyone from time to time. You may be disinclined to carry out tasks for the day, remain idle, get sidetracked easily, or just lack overall motivation.
Monsoon '02 multitask|Does it seem like doing only one thing at a time isn't enough anymore? Multitasking isn't appropriate for every situation. To save time, multitasking has to be done with care and attention Written 08/2/02 
Organize Yourself for the Day Ahead Monsoon 2002| Released 6/30 a hectic morning can throw off your whole day. Not only can it be stressful to be rushed in the morning, but being rushed to lead to mistakes. Perhaps on your way to run out the door, you forget an important file for work or, worse yet, your coffee!
Multitask More Effectively 2002 Spring| published march 16 multitasking is a great way to get a lot of things done at one time. Not only does multitasking allow you to work on several unrelated projects at one time, but it enables you to break up the monotony of taxing activities so that you can increase your productivity.
Maintain a Good Daily Routine (Tween Girls) 2001 Fall|From the ages of about 9-13, tween girls experience a lot of changes, including changes to your body, friendships, emotions, and how you relate to the world Written Nov 27 
Make Something You Don't Enjoy a Habit 2002 Monsoon|Making something you don’t enjoy into a habit can be challenging. Identifying internal and external obstacles and coming up with solutions to the obstacles can help you create a new habit Written September 2002 
Make a Morning Routine (for Weekends) 2003 Winter|Routine is important to your day-to-day life. Even though the weekends provide you with a lot of free time, you don't want to neglect your schedule written 4 years ago current date:09/03/08 
Leave All Bad Habits Winter 03|" Released 01/22/04 everyone has bad habits and they want to get out of them. But, they may try to overcome a bad habit and lose out to the habit. This ""How to"" will let you know how to overcome bad habits."
Know if You Have OCD 2001 Spring|Obsessive-Compulsive Disorder (OCD) is a potentially debilitating condition that can trap people in endless cycles of repetitive thoughts and behaviors Created 4/25 
Monsoon 2001 improve Your Life With Everyday Habits| Published July 17 all of us tend to have a few habits that are less than helpful to our overall success in life. How can we take every moment and seize our days with purpose?
Spring 02 improve Your Vice Control| written 5/11 anyone who has had a habit or craving that they just can't seem to beat, has, at one time or another, tried to quit it. But for most people, it just isn't that easy.
Summer 01 improve Your Toddler's Sleeping Habits| published 6/30/01 toddlers are active and busy practically the whole day long. To cope with the developmental challenges they face and to achieve sound health, they need a regular sleeping pattern.
"Have Your ""Me"" Time Monsoon 02"|"With today's busy pace, you can all too easily forget how to recharge your batteries. Yet, it's important for your health, well-being and creativity to take time out to relax and find some ""me"" time Written 06/5 "
Summer '01 manage Your Time| released 07/16 time management is an important skill to cultivate. It can help you make the most out of each day, leading to success in areas like work and school.
Increase Productivity 2003 Spring|There are many ways to increase your productivity, though at first they may be easier said than done. Start by adopting small changes, sticking to them until they develop into a routine written 04/9/03 
Summer '02 improve Time Management Skills| Published 6/29/02 it is difficult to get work done, meet deadlines, and be productive if you do not have good time management skills. Luckily, these are skills that you can work on and improve.
Have a Routine Monsoon '01| released jul '01 routines do not have to be boring! Routines can be fun, help keep you organized, and have the knock on effect of freeing you up to do other exciting things.
2003 Spring have a Productive Day| Written 4/10 if you have a busy schedule, you likely want to make the most out of each day. If there's a lot on your plate, this can feel overwhelming. However, basic organizational skills and time management can help you have a productive daily routine.
2001 Winter get Up on Time|Have you ever overslept when you had something really important to do? Waking up on time is not always easy, especially if you have difficulty falling and staying asleep Created 2/8/02 
Have a Great Morning Routine for Ladies Summer 03| A quick how-to on how to turn your good mornings into GREAT mornings!  released jun 24 
Spring '01 have Extra Time in the Morning (Girls)|Are you ever really tired in the morning, and all you want is to fall asleep while making your bed? Did your mom take away your electronics for a month because you slept in posted 4/1 
Spring 02 have a Productive Workweek| posted 5/11 it turns out that 80% of people don’t want to go to work on Monday morning and when they do, the two most common things they say are “I have too many things to do” and “There’s not enough time to do it all”.
Spring '03 have a Great Morning and Night Routine (Girls)| posted march 23 do you find that your days are chaotic and you can’t get off on the right foot or end in a peaceful way? Studies have shown that people who follow a daily routine are more likely to feel prepared and less stress about the day.
Winter '03 have a Good Daily Routine for School Days|Almost everybody has to go to school, it's inevitable, so why not make the best of it? Sticking to a good routine for the duration of a school day is a great way to stay focused and become comfortable with time management Posted 2/22/04 
Get Rid of Bad Work Habits Winter 2001| released 02/23/02 bad work habits usually develop over time. You may find that you are late to meetings, that you deliver reports after deadlines or that you have low productivity.
Fall 02 have a Good Morning Routine| posted october 17 the morning is an important part of the day. A healthy and productive morning will set the tone for a productive day overall, so make sure to take your morning routine seriously.
Have a Daily Routine Winter 2002| Published 1/06/03 a daily routine is a great way to keep yourself on task. The longer you stick with it, the more each task becomes a habit, and the less you'll have to struggle with motivation.
Get the Men in Your Household to Put the Toilet Seat Down Spring 03| written 05/19 if you are having trouble with the men in your house not putting down the toilet seat, it's time to read this article. It's quite possible that some of the suggestions in here will hit the target... or not.
Spring 03 get Organized and Concentrate on Your Work|Work is often the place where staying focused and distraction-free is the most important. However, it’s usually where minds drift and people are as unorganized as ever Released March 2 
Spring '01 get Ready in the Morning in 10 Minutes|Are you the sort of person who gets up ten minutes before you have to catch the train or bus to work or other commitments? If so, you might benefit from having a plan and morning routine that allows you to get ready really fast and hit the sidewalk not long after leaping out of bed released 4/08 
Fall 02 get Into a Morning Routine| Posted September 26 having a morning routine is essential to start the day off well. If your mornings are usually rushed or chaotic, establishing a routine can help calm the waters and help you feel more in control of the day.
Monsoon 01 get Ready in the Morning when You Have Lots of Time|" Created 06/15 [[Image:DSC01291.jpg|thumb|right|251px] Do you want to be relaxed and refreshed when getting ready for school in the morning when you have time on your hands?"
Get a Good Start in the Morning Summer 2002| Written 7/16 getting a good start in the morning doesn't always come naturally. Diving into a new day with energy takes some planning. To ensure your morning prepares you for a great day, you need to start the night before, get ready to wake up well-rested at the right time, and have the right things on hand for a great breakfast.
Create an Effective Action Plan Summer '01|Creating a powerful action plan always begins with having a clear purpose, vision or goal in mind. It is designed to take you from wherever you are right now directly to the accomplishment of your stated goal Released 07/16 
Conquer Inbox Clutter in Outlook 2001 Monsoon| Released 6/17 email is the primary communications method for most businesses. Managing it can be daunting. Emails and responses -- and let's not forget spam -- can clutter up your inbox and fill up your server space in no time.
Check Your Efficiency at Work with Chess Clocks Winter '03|Are you productive? Could you be more productive? Are you a  good employee  or do you spend too much time during the smoking break or the break to go downstairs and down the road a bit to that coffee shop that has the really nice  mocha drink  Released 01/18/04 
Summer '03 calculate Productivity| Posted Jun 2 the economic health of a country is most often determined by their labor productivity. Labor productivity is a per-hour measurement of GDP (gross domestic product) produced on a per-worker basis.
Be Productive While Entertaining Yourself Monsoon '01|Sometimes you have those days when you are just too bored. You can convert your boring day into an awesome one all by yourself, and also get some pretty cool things out of it! released middle of last year current date: 7/10/2002 
Be Productive With Social Anxiety 2001 Spring|"People can try to ""cure"" social anxiety as if it were a minor ailment. But for those who have it: what happens in between diagnosis and cure? Not just in the sense of coping, but how can a socially anxious person be productive in a way that positively and gently lifts them to a more healthy and positive way of thinking in everyday life written 5/10 "
2002 Winter be Productive During Winter| written dec of 2002 long winters stuck at home can be a melancholy experience. If you're pining for the warmth and flowers of spring, try these creative activities to pass the time more enjoyably.
Follow an After School Routine 2002 Spring|If you find that you’re struggling to get everything done in the evening after school, sketching out a routine might help. Be sure you plan in all the tasks you have to do, as well as leaving some time to relax and unwind Published 4/07/02 
Finish Your Chores in a Quick and Organized Way Winter '02| Written Dec 26 did your parents give you a bunch of  chores  for the weekend? Do you want to get them done as soon as possible so that you can have some time for yourself or so that you can hang out with your friends?
Summer '01 establish a Nighttime Routine| published jul 24 establishing a nighttime routine can be one of the most effective ways to ensure a good night's sleep. Consistency is key to establishing a routine.
Spring 02 enjoy Your Fetish|A fetish is when a person is sexually aroused by certain objects, body parts, or situations that are not usually considered sexual by the mainstream culture Created Apr 16 
Winter 02 be Productive at Work|Procrastination involves making a decision to delay a task or goal you’ve committed to do. As a result, your productivity at work declines. If you avoid doing what needs to be done until the last minute or perhaps keep asking for deadline extensions, you're probably a procrastinator posted 01/12/03 
Develop a Routine to Stop Wasting Time Spring 2001|Maybe you’re a student with a full course load who is trying to be better at time management or you’re an employer who is trying to get your employees to stop wasting time created 04/9 
Develop Habits to Ward Off Strokes 2001 Summer| posted jul 10 having a stroke is something you may worry about as you get older. Of course, you can never completely ward off the possibility, but you can take substantial steps to decrease your risk, such as maintaining a healthy body weight through diet and exercise.
Avoid Distractions Spring 03| published 04/02/03 in today’s fast paced, technology-reliant world, it can be tougher than ever to focus on taking care of business without getting distracted. Many of the thoughts, behaviors and devices that play an important role in daily life can become hindrances when trying to focus.
2002 Spring be More Alert| published march 9 most of us experience times when we wish we felt more alert. You may be sitting through a meeting worrying how you will ever make it through to the end.
Summer 03 be Efficient| Posted Jun 24 we're all busy. The brief moments of free time we do have are tempting to fritter away and use on leisure or time-wasting activities. But learning to be more efficient at home and at work will help you maximize the free time you do have, making you more productive, satisfied, and happy.
Winter 01 be a Productivity Consultant| Published 12/04/01 a productivity consultant is similar to a time management consultant, because they train people on how to use their resources more efficiently within the company structure.
2002 Fall avoid Someone Trying to Distract You in the Classroom|Getting good grades in school is really important. You want to learn everything you can to help you become a successful adult. However, some people don’t share your enthusiasm for school and will unknowingly distract you from your studies Created 10/15 
Cultivate Healthy Habits from Childhood 2002 Winter|Once forming the good habit of hygiene, it will benefit the child’s life. In our lives, most of the diseases are closely associated with personal hygiene Written Dec of 2002 
Avoid Playing Phone Tag at Work 2002 Fall|Phone tag sounds like a fun game, but it's not, especially when you need to call someone regarding your work. If the other person isn't at her desk when you call, and you're not at your desk when she calls back, etc., posted 11/4/02 
Avoid Multi Tasking 2003 Spring| written 4/10 multitasking; switching back and forth between activities of varying complexity, has become both a workplace and household catchphrase of the millennium.
2002 Winter be Motivated in the Morning|What you do in the morning sets the tone for the day. When your morning is chaotic and stressful, the rest of your day will probably be too. Being motivated in the morning takes planning released 12/9/02 
Create an Organized and Effective Beauty Routine, Specifically for Teens Winter 2003|So, your a teenager, new to make-up, hair and skin care, and basic beauty routines. Here's how to have a simple, easy beauty routine to keep your youthful, beautiful skin healthy and wrinkle-free! Published 1/30/04 
Change Bad Habits Winter '02|Habits often become so ingrained we don't even notice we're doing them. Whether your bad habit is a minor annoyance such as cracking your knuckles, or something more serious such as smoking, it takes conscious effort and smart planning to break the cycle released 12/5 
Fall 2001 become an Early Riser|Becoming an early riser can be difficult if you're used to sleeping in and dislike mornings. But the saying “the early bird gets the worm” has real life merit, as studies show that early risers are more proactive and more likely to succeed written october 5 
Summer '02 build an Acts of Kindness Habit|" Published 6/29/02 a little kindness goes a long way.  Being kind  not only helps spread positivity, but it also helps you develop a more positive attitude. Making the conscious decision to develop an ""acts of kindness"" habit may seem difficult at first."
Waste Time Summer 03| Written Jun 17 time is the only thing we can measure, save, sell and buy -- but we cannot see it, touch it, hear it, or ever have enough of it. For this reason, wasting time (not to be confused with  killing time ) is something reserved for when you have already completed everything you've set out to do.
2002 Summer waste an Hour|Waiting for something to happen, but you still have a whole hour to waste? 60 minutes! That might seem like a long time, but this article will help you out with ways you can spend these 60 minutes posted jun 5 
Speed up Time 2002 Monsoon| created 9/02/02 while time can’t actually speed up, your perception of time can. The brain perceives time differently in different situations. Oftentimes the stimuli that shifts our perception are external, such as our environment, while others are our own response to activities and how we process new information.
Winter 2003 pass Time when You're Bored| Published 12/04 there are always days where time seems to go as slow as a snail. This article will give you some ideas on how to constructively kill some of your time or just have some fun!
Pass Time on a Long Drive Winter 2003| Published 12/04  On a long car drive and don't know what to do? Read the steps below to make time fly! 
Winter '02 stay Patient During Dull Moments|Life is full of dull moments. Waiting at the airport, standing in line, or sitting in class can cause serious boredom. When that boredom mixes with frustration, people tend to become impatient, or even angry Released Dec 18 
Overcome Procrastination Using Self Talk Fall 2002|We talk to ourselves all the time in our minds. Even when we're not  paying attention , these relentless mental debates deeply influence our feelings and, ultimately, our behaviours and actions written 11/4/02 
Overcome Laziness Summer '02|Call it laziness, sloth, ineptitude, idleness, or whatever you like but the idea of doing nothing when things need to be done is often considered to be a sign of weakness or shirking Released 8/1/02 
Be Efficient in the Morning Fall '02| Posted 9/06/02  Tired of being late and disorganized in the morning? Here are some tips that can save you a lot of anxiety. 
Be on Time for Appointments and Stop Procrastinating 2001 Fall| published 2001 thanksgiving everyone procrastinates from time to time; it's easy to do when there is something you don't want to do or that seems too big to tackle. Often, people procrastinate simply because they don't manage their time wisely, always putting themselves a little behind on projects or making themselves late for appointments and meetings.
Winter 03 be an Early Bird| Ever want to wake up early but always lay back down? Follow these steps and you'll be out of bed in no time.  created 02/03/04 
Work Night Shift 2002 Fall| Created 10/31 working third shift can be hard to adjust to. The main difficulty is with changing your circadian rhythm. Thankfully there are some techniques you can use to help making the night shift more comfortable to work.
Read More Monsoon '02|There is so much to read, and so little time! Many people struggle to find time to read amid the demands of work, school, and child-rearing. The constant information-barrage of modern life may make settling into a book seem like a daunting task created 9/06/02 
Wake Up Late and Still Make It on Time Fall '02|Sleep is precious to most people, so it’s understandable if you want to get the most of it before you have to go to work or class. However, if you’re a procrastinator when it comes to getting out of bed, it can be hard to make it to places on time Created 09/02/02 
Get More Done on Days when You're Not Focused Winter '03|We all have days when we're more focused and less focused. On the days when we're less focused, it may still be possible to accomplish something. Here are some ways to help rescue some of the less focused moments written 2/22/04 
2002 Monsoon always Be on the Go (Women)| Created 08/04 let's face it, women take about half an hour to an hour to get ready to go anywhere. And most of the time, the need to look good makes us tardy. So instead of waking up at the crack of dawn to get vamped up for the day, follow these simple steps to look good and be ready to leave in a matter of minutes!
Spring 03 pass Time Waiting For a Friend to Arrive| Posted 04/02/03 friends are great! It's always fun to invite a friend over and hang out. But have you ever driven yourself crazy waiting for a friend to get to your house?
Winter '03 make Time Pass  Faster| Created 12/12/03 very few people would ever put “Waiting” at the top of their list of favorite things to do, and yet we all need to wait for something (or someone) at one time or another.
Monsoon 01 make Time Pass Quickly when Looking Forward to Something| posted september 2 according to a popular adage and famous pop song, the waiting is the hardest part. When you’re waiting for the results of a big test or counting down the days until your vacation, time can seemingly stand still.
Fall '01 pass the Time Quickly with Kids| published oct 17 children can be a handful to take care of, but the best way to pass time fast while with a child is to have fun. The following are methods and steps to have a good time with the children you are taking care of.
Fall 01 make Your Leisure Time Productive| Released 09/28/01 some people hear the phrase ‘leisure time’ and see it as an automatic free pass to lounge around and do nothing. While that’s perfectly fine on occasion, leisure time can offer a great opportunity to catch up on unfinished tasks or advance yourself personally or professionally.
Summer '01 kill Time at Seattle/Tacoma International Airport|The Seattle Tacoma International Airport or Seatac as the locals call it, is a virtual hub of activity and it is easy to find things to do while either waiting for a flight or stuck on a layover Created 08/10 
Make Time Go by Fast Fall '02| Posted 09/02/02 waiting for that summer vacation? Is Christmas just around the corner? Tired of waiting? Well, using these steps, the days will feel like they pass much more quickly!!
Kill Time Spring '01| released 05/20/01 whether you're sitting in a waiting room, waiting in line, or simply have twenty minutes to kill before your next class or appointment, you need to take advantage of that fleeting mistress we call time.
2002 Spring make Monday Go Fast| written march 9 mondays don’t have to be a drag. If you struggle just to get through the day, try perking up your Monday by creating an engaging day. Make sure there’s at least one thing you look forward to doing to keep you motivated and feeling good about the day.
Enjoy a Lazy Day 2002 Monsoon|We’ve all had those days where we just don’t feel like doing anything. You’ve been working hard all week, you haven’t gotten enough sleep and the more you tack onto you “to-do” list, the more your motivation seems to drain away Released 9/02/02 
Be a Morning Person Fall 2001| released 10/17/01 people tend to say they dislike a “morning person” — one of those lucky few who are happy, full of pep, and productive in the a.m. while you’re still wrestling your snooze button.
Monsoon '02 wait For Your Turn in a Long Queue|Sometimes it becomes very boring and monotonous to keep waiting in a long queue, particularly ones that seem to move very slowly. At times, you may feel tempted to yell at the person at the counter to be a little faster, or you may simply feel like leaving the line altogether Published 08/16 
Spring 01 fill Your Free Time With Useful Things| Posted 05/9/01 sudden changes in our lives can open up periods of free time that we didn't have previously. Lots of free time might come about through change of lifestyle, retirement, career changes, having your kids leave home, or graduating from school or college.
Spring 03 cope With Living in a Boring Town| Posted 05/19 sometimes we have no choice but to live in a place with few opportunities for entertainment. However, there are advantages to life in a small town. With fewer distractions, it is easier to devote time to education and developing talents.
Make Time Go by Faster Fall 01|Are you home alone and bored, waiting for an event, or just waiting? If you are like most of us, then there are moments in your life that you wish would never end published 10/28/01 
2003 Winter procrastinate|Procrastination – the art of avoiding required tasks by allocating tremendous importance on actions more useless, mundane, or interesting. Procrastination is generally considered unproductive, and many teachers, bosses, and managers take great pains to point out it delays the inevitable and places a spanner in the works of completing tasks published 4 years ago current date:09/03/08 
Get More Done 2002 Summer|Many people struggle with feeling productive. You may feel you should be doing more than you are in the present moment. If that is the case, there are steps you can take to become more productive Created 6/05/02 
Get Rid of Migraines Fall '01|Migraines are extremely painful, recurring headaches. They can be accompanied by visual disturbances, nausea or other symptoms.  [1]   The frustrating thing about getting rid of migraines is that what works for one person is not always effective for another created nov 12 
2001 Winter be Lazy|Being lazy has a negative connotation, but have you ever stopped to consider why? Is it because all those over-stressed workaholics think the world will fall apart if they take a one-minute breather to do—gasp!—nothing written 02/24/02 
Monsoon 02 help People With Alzheimer's Disease| written 9/21/02 nearly 4 million Americans have Alzheimer's disease, which is a progressive disease of the brain. Alzheimer’s is the most common form of dementia, and is not a normal part of getting older, despite the persistent idea that people become forgetful with age.
Winter '02 help Your Memory During Early Stages of Alzheimer's Disease| Released Dec 18 during the early stages of Alzheimer’s disease, the person may experience memory loss, causing them to have a hard time remembering new or recent information.
Get Through a Migraine Summer '02|Migraines can be extraordinarily debilitating and require much more intervention than common tension headaches. If you suffer from migraines, it is best to try to  prevent your migraines released june 4 
Fall 01 know if Someone Has Alzheimer's Disease|Alzheimer’s is a very serious condition that affects nearly 44 million people worldwide annually and can be treated but not cured. It’s important to understand that many of the cognition and personality changes that could be a sign of Alzheimer’s could also be typical signs of aging and are perfectly normal Created Sep of 2001 
Winter '02 get Rid of a Mild Headache when You Don't Have Any Painkillers| published 12/5 mild headaches can truly be an annoying pain to deal with. Though researchers and scientist aren’t completely aware of the cause of mild headaches, there is a theory that headaches caused due to nerve endings in the head being irritated by tight muscles located in the face, neck, and scalp, as well irritated arteries and veins within the same area.
2003 Winter get Rid of a Sinus Headache| published new year's '04' many people experience headaches, but if your headache feels like pressure and tenderness behind your forehead, eyes, or cheeks, you probably have a sinus headache.
Get Rid of a Migraine Fast 2002 Spring|Even one second of a migraine is too long to experience the pain and other side effects. Stop the suffering as soon as possible by putting yourself in a migraine-soothing environment and trying various natural remedies or medications believed to help treat these throbbing headaches Written 3/13 
Fall '02 treat Laryngitis|Laryngitis is the inflammation of the larynx (voice box). The most common causes are a viral infection or vocal strain, but it can also appear after a bacterial infection or other source of irritation Created 10/30 
Fall 2001 treat a Sore Throat After Throwing Up|In addition to being uncomfortable and upsetting, throwing up can cause you to get a sore throat that lingers afterward; however, you do not have to just deal with the discomfort of this type of sore throat written nov 12 
Treat a Sore Throat With Aloe Fall '02|Aloe vera is a plant that has been used in traditional medicines for thousands of years. It has traditionally been used either topically for healing the skin or internally for treating digestive ailments Published 9/06/02 
Spring 2003 get Rid of an Extremely Bad Headache| Created 4/05/03 headaches are a condition that everyone can experience. They can have a variety of triggers including noise, dehydration, stress, certain foods or skipped meals, and even sex.
Spring 02 stop a Burning Throat|If you have a burning or sore throat, you want relief quickly. A burning throat makes it difficult to swallow or eat. Over the counter pain medications, lozenges, and throat sprays are the best way to deal with throat pain before you see a doctor published 5/11 
