Query|Document
04/26/12 recognize Boils|A boil is the inflammation and infection of a hair follicle. It is one of the most common forms of skin infection and can be easily treated if caught in the early stages  Created 04/26/12
8/3/24 treat an Ingrown Fingernail|Ingrown fingernails are not as common as ingrown toenails, but they can happen. When they do, they can be painful and become infected. If your fingernail is ingrown, one edge of the nail grows and curves into the soft skin around the sides of the finger  published 08/03/24
Treat a Viral Infection Aug 2034|You know the feeling — you wake up one morning with your nose stuffed up and a fever that makes you feel hot and cold all at once. You may also have a cough, a sneeze, and an overall feeling of fatigue and muscle soreness  Created 08/06/2034
Read a Foot Reflexology Chart 10/12/02|Foot reflexology charts show the location of reflex points on your feet. Through acupuncture and massage, applying pressure at these points can help heal ailments of the body  Posted 10/12/02
Travel with Back Pain May of 2011|written 05/19/2011  if you have chronic back pain, traveling can be difficult. Sitting for long periods and hauling luggage can make back pain worse. Luckily, there are many things you can do to manage back pain during travel.
Recognize Signs and Symptoms of Ebola 09/3/10|written 09/03/10  ebola is a deadly disease that is caused by the Ebola virus. The 2014 outbreak of Ebola in several countries in Africa has made it very important that you know what the symptoms of this disease are.
Raise Hormone Levels April '08|Hormones play a vital role in the different processes of the body, such as growth and development, reproduction, metabolism and sexual function.  [1]   The pituitary, pineal, thymus, thyroid, adrenal glands, and pancreas produce the most of hormones in our body, but the testes (in males) and the ovaries (in females) produce the hormones in charge of sexual and reproductive function  Created 04/25/2008
React When You Have a Fever 7 months ago current date:04/29/28| If you are ill and/or have any fevers, please treat them with the following instructions below.   posted 09/01/27
7/08/38 put in Ear Plugs|Released 07/08/38  ear plugs are useful for sleeping, swimming, and loud environments. There are a wide variety of ear plugs on the market, which can make it difficult to figure out how to insert an ear plug.
Protect Your Hair and Scalp from the Sun July of 2000|The best way to protect your scalp and hair from the sun is to avoid exposure. Stay indoors, especially during periods of maximal sunlight during the midday  Released 07/09/2000
November 2020 treat a Thymoma|written 11/02/2020  thymoma is a tumor in the thymus gland that is generally benign but can also be malignant. This condition is often associated with immune deficiency disorder and myasthenia gravis.
Feb 2025 prevent Tendonitis|posted 02/08/2025  tendonitis is when you get a flare-up in a tendon, and it is most likely to develop around your major joints, such as knees, elbows, and shoulders. Tendons connect muscle to bone, so they are an integral part of your body's movement.
Prevent Staph Blood Infections June 13|Staph infections can show up in many different forms. In order to prevent staph blood infections, your best bet is to take steps to prevent staph infections in general  released 06/24/xx
February of 2031 protect Yourself from Holi Colors|Published 02/10/2031  holi is just around the corner and everybody is eagerly awaiting the long weekend ahead and obviously, the parties. Going wild with colors is very much the essence of Holi; while color is the essence of Holi, the skin-friendly natural colors used a decade ago have now been replaced by synthetic colors that may have dangerous effects.
Prevent Nosocomial Infections Jan '14|A nosocomial infection, also known as a hospital-acquired infection, develops in patients after a hospital stay. Nosocomial infections may be bacterial or fungal, and they're often resistant to antibiotics  Published 01/17/2014
Dec of 2026 prevent Repetitive Motion Injury|Published 12/23/2026  repetitive motion injuries are injuries to the bones, muscles, or nerves caused by overuse. They are major sources of injury, lost productivity, and physical pain, costing companies, individuals, and governments billions worldwide.
3/02/18 prevent SARS|published 03/02/18  severe Acute Respiratory Syndrome, also called SARS, is a viral respiratory infection caused by a coronavirus, which is a type of virus that can infect both humans and animals.
Minimize Symptoms of Schizophrenia Feb 22|written 02/03/xx  schizophrenia is a chronic brain disorder characterized by the presence and absence of particular symptoms. Positive symptoms present in schizophrenia include cognitive issues/disorganized thinking, and the experience of delusions or hallucinations.
Prevent Lymph Nodes from Swelling After a Mastectomy 2038 Mar|"created 03/15/2038  lymph node swelling (or ""lymphedema"") is a medical condition characterized by painful swelling caused by an abnormal accumulation of fluid (lymph) in part of the body."
Prevent Congestive Heart Failure July 2038|Congestive heart failure (CHF) is a serious health condition that occurs when your heart isn’t pumping blood efficiently throughout your body. People who suffer from certain health conditions, such as coronary artery disease or high blood pressure, are at risk for developing CHF  Created 07/20/2038
Pack for the Hospital last year current date: 9/28/2006|Hearing the news that you need to spend an extended stay in the hospital can bring many emotions — whether the joy of impending childbirth, or the disappointment of upcoming days of surgery and recovery  written 01/01/05
May of 2006 minimize Arthritis Symptoms with Diet|Your diet can significantly affect the severity and frequency of symptoms of rheumatoid arthritis, which is an autoimmune disease in which the immune system attacks joint tissue  created 05/11/2006
Make Your Hospital Stay More Comfortable Christmas 2024|A long stay in the hospital usually isn’t pleasant. But, with some planning and preparation, it can be a relatively decent time off. You should come with all of your favorite pastimes and be sure to get the most out of the professionals at your disposal  released january of 2025
Mentally Prepare for Surgery November 2032|released 11/01/2032  regardless of whether it a routine operation or a highly complex and life changing one, surgery can be a terrifying thing. It is also something that can be emotionally challenging, and getting your head around the impending surgical process is an important part of being properly prepared.
Manage Chronic Illness 2027 January|"Dealing with long-lasting, non-terminal, ""chronic illness"" can cause considerable disability in individual and family lives so that in order to cope and live a successful and less painful existence, it needs to be managed well  Created 01/03/2027"
January of 2033 manage Adult Separation Anxiety Disorder|Written 01/19/2033  adult Separation Anxiety Disorder (ASAD) can cause significant social and occupational problems. At the same time, you may feel extreme distress, which can take away from your overall quality of life and can affect the lives of your loved ones.
March 18 measure Pain|The sensation of pain is a personal, subjective experience influenced by many factors, including cultural, situational and psychological.  [1]   Measuring pain is important in order to understand the severity of injuries and the progress of treatment  Created 03/18/xx
07/3/30 measure Height|Released 07/03/30  you may need a height measurement for your health, a school project, or a variety of other reasons. To measure your own height, you will want to use a wall-marking method.
Apr of 2044 make Your Own Anti Aging Creams with Vitamin C|published 04/14/2044  vitamin C is well-known for strengthening the immune system. However, it is also an essential nutrient responsible for the production of collagen. Vitamin C and collagen work to rejuvenate the skin by healing damaged cells, and making the skin firm and supple.
Nov '23 maintain Your Health|created 11/07/2023  health is something that is easy to take for granted. When we start losing it, it's hard to believe we spent so long not valuing it. To ensure that you stay as healthy as possible, we've outlined a guide that should help you do just that -- detailing your physical, mental, and emotional health.
August of 2006 clean a Glass Bong|Keeping a bong clean is a lot easier and cheaper than you might imagine. If you're willing to set aside 5-10 minutes, once a month, you can keep your bong sparkling and shiny  Created 08/02/2006
Clean a Glass Pipe January 2028|published 01/13/2028  have a glass pipe that needs cleaning? With a little grit and patience, you can have your glass pipe sparkling clear in no time, all with simple household objects.
Clean a Pipe Mar '09|written 03/03/2009  it is important to clean your pipe regularly so that old residue does not affect the flavor of your product. Follow these steps to care for and clean your pipe to insure it achieves its full potential.
2003 Jun make Dental Health Fun for Your Kids|It is important that kids are taught the value of practicing good dental hygiene from early age. After all, having a healthy set of teeth depends on the dental practices that kids establish even before they have their permanent set of teeth  Created 06/12/2003
Make Dalma with Brown Rice October 2043|Dalma is an authentic Odisha food, typically made of dal and vegetables. With some simple modifications, you can enjoy a healthy, nutritious and wholesome dish over brown rice  released 10/23/2043
Feb 22 clean a Bong|Nothing ruins the taste of a good smoke like a dirty bong. Fortunately, there are some pretty easy and reliable ways to clean your bong both generally and extensively  released 02/13/xx
Lower CPK Levels Naturally February of 2003|Creatine phosphokinase or creatine kinase (CPK) is an important protein enzyme found in different muscles and organs in your body, including your skeletal muscle, brain and heart  written 02/25/2003
Build a Disposable Ciga Bong Jan 2026|If you smoke tobacco or marijuana, you can make a bong with a water bottle and some foil. If you do not want to spend money on an expensive smoking device, this can be a good alternative  Posted 01/19/2026
2046 Sep lower SGPT|Serum glutamate pyruvate transaminase (SGPT), now called Alanine aminotransferase (ALT), is a liver enzyme that is vital for energy production. It is present in different tissues such as the liver, skeletal muscles and heart, but is found with the highest concentration in the liver  posted 09/17/2046
12/4/24 lower ALT Levels|written 12/04/24  alanine aminotransferase (ALT) is an enzyme found mainly in the liver, but low levels also exist in the kidneys, heart, muscles, and pancreas. Elevated ALT levels can be indicative of serious health problems, especially health problems concerning the liver.
6/01/48 lower DHEA|Created 06/01/48  keeping your hormone levels in check can boost your quality of life in every way. Dehydroepiandrosterone (DHEA) is one of the most important hormones in your body as it regulates the production of androgens and estrogens.
2019 September clean a Bowl or Chillum|Created 09/16/2019  bowls, used for smoking tobacco or other plant materials, need to be cleaned regularly for them to continue to function properly. The bowl is the portion of the pipe that holds the herb of choice.
01/31/41 lose Weight in 3 Weeks|posted 01/31/41  everyone who sets out to lose weight wants to see an immediate result, but the weight didn’t appear overnight, and it won’t disappear that way either.
Look After Your Voice February '36|Your voice is unique and irreplaceable. It allows you to sing, tell stories, and communicate with others. People often cause strain to their voice without realizing it, either by shouting, whispering, or simply by breathing improperly  created 02/06/2036
Lose Weight and Live a Healthy Lifestyle 09/19/19|Posted 09/19/19  tired of feeling uneasy and awful after a binge ? Ashamed of your weight ? Want to feel happy, strong and healthy ? You have come to the right place.
05/21/11 live a Long, Healthy Life| Are you overweight? Are you not fit? Do you exercise regularly? If so, this article will tell you how to live a long, healthy life.   Written 05/21/11
Lower Myostatin Levels 6/21/34|Myostatin is a protein that prevents muscular growth, tone, and body strength. Many bodybuilders and some scientists believe that lowering myostatin can increase muscular development, as well as prevent aging and improve overall health  created 06/21/34
May 11 look After Your Mind and Body|Created 05/12/xx  being Healthy and living a long happy life is important for each of us. The key is looking after both your mind and body. A healthy body can carry an even healthier mind.
Dec of 2001 live a Healthier Life|posted 12/10/2001  ever wondered about changing your life for the better? Maybe you're interested in losing weight, being more active or just feeling healthier. To live a healthier life you'll most likely need to make some adjustments in a wide variety of areas.
03/22/32 know if You Have Oral Thrush|Oral thrush, which is medically referred to as oral candidiasis, is a fungal infection primarily caused by an increased number of candida yeast inside your mouth  Posted 03/22/32
Nov of 2007 live with an Overly Critical Person|created 11/22/2007  whether it's a parent, roommate, or romantic partner, it can be tough to live with someone who's overly critical. If you can't relax in your home environment, it's hard to function.
Know if You Have a UTI September 8|Published 09/11/xx  uTI is the abbreviation for a urinary tract infection. The infection is caused by bacteria that affects the bladder, kidneys, urethra and ureters.  [1]   UTIs are very common amongst women.
Know if You Have Labyrinthitis 06/22/27|Created 06/22/27  labyrinthitis is a condition where there is an inflammation on the inner part of the ear, specifically the membranous labyrinth. The inner ear is responsible for hearing and balance and equilibrium.
March of 2050 know if You Have Corns|A corn is a hardened callus section of the foot made of dead skin. Corns are not usually a serious medical problem, but can be painful and annoying  Posted 03/04/2050
May 2000 know if You Have Cirrhosis|Cirrhosis is a condition in which the liver is damaged over a long period. The normal cells of the liver are spoiled and then they are substituted by a scar tissue  Created 05/13/2000
05/08/38 know if You Have Glaucoma|Glaucoma is one of the most common causes of irreversible blindness in the world.  [1]   It frequently occurs when fluid in the eye is unable to drain and the amount of pressure in the eyeball itself is increased beyond what is normal, resulting in irreversible nerve damage  written 05/08/38
Kill E. Coli in Your Body 2/9/35|E. Coli  or  Escherichia coli  is a bacteria that is present mostly in the digestive system. The bacteria is actually a  normal  flora of the intestines; it is harmless and beneficial in most cases; however, some strains may cause serious bacterial infections, leading to diarrhea and possible kidney failure  published 02/09/35
Know if You Have a Pinched Nerve 1/4/23|Nerves become pinched when there is too much pressure on the surrounding muscles, joints and tendons, which also places pressure on the nerves in those areas  posted 01/04/23
Kill Toxoplasma Gondii 2004 April|Toxoplasmosis is caused by the Toxoplasma gondii parasite. The parasite is a one-celled organism that is usually acquired by eating infected meat, dairy products, or coming in contact with the feces of an infected cat  posted 04/15/2004
Know if You Are Drunk 2004 April|It's important to know the legal limit for your country and state. In most places: if you have had more than one drink per hour, then you are legally drunk  posted 04/15/2004
10/3/23 increase Red Blood Cell Count|If you are feeling weak and lethargic, it could be that you are suffering from anemia -- a low red blood cell count (RBC). A lack of iron in the diet and, perhaps, other minerals and nutrients is the most common cause of this condition  posted 10/03/23
Increase Lymphocytes Mar 11|posted 03/16/xx  lymphocytes, which are a type of white blood cell (or WBC), play an important role in your body’s immune system by helping to fight infection. Lymphocytes include different kinds of cells, including T-cells, B-cells, and natural killer cells.
2018 Jan know if You Have a Hiatal Hernia|Written 01/02/2018  there are two kinds of hiatal hernias--sliding hernias and paraesophageal hernias. If you are predisposed to get these kinds of hernias, it is helpful to know what symptoms to look for.
Keep Fit August 12|written 08/20/xx  staying fit is a great bonus to life and can lead you to be a happy and healthier person. By staying fit and healthy you not only look and feel better but you decrease your chance of medical problems such as diabetes, heart attacks, high cholesterol and hypertension.
Keep Your Sanity in College 12/19/35|Published 12/19/35  college is stressful and overwhelming for the most part. There will be times when you'll want to quit or feel a little over your head, but you know it's important to stick it out.
Increase Luteinizing Hormone 3/30/22|written 03/30/22  luteinizing hormone (LH) is important for both men and women. It is a hormone that leads to the production of other hormones, such as estrogen and testosterone.
2044 January increase Hemoglobin Levels|Released 01/26/2044  hemoglobin is a protein that exists in your red blood cells and is used to transport oxygen throughout your body.  [1]   Many people with slightly low hemoglobin levels do not experience any symptoms.
